2024-10-15 17:52:06,974 INFO    Thread-17 :994949 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/mmc_lyxiang/KD/logit-standardization-KD-master/CTKD/wandb/run-20241015_175135-iiku8rqm/files/output.log
2024-10-15 17:52:07,244 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:52:07,746 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: status_report
2024-10-15 17:52:08,244 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:52:08,976 INFO    Thread-17 :994949 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/mmc_lyxiang/KD/logit-standardization-KD-master/CTKD/wandb/run-20241015_175135-iiku8rqm/files/output.log
2024-10-15 17:52:08,978 INFO    Thread-17 :994949 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/mmc_lyxiang/KD/logit-standardization-KD-master/CTKD/wandb/run-20241015_175135-iiku8rqm/files/config.yaml
2024-10-15 17:52:09,244 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:52:10,244 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:52:10,978 INFO    Thread-17 :994949 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/mmc_lyxiang/KD/logit-standardization-KD-master/CTKD/wandb/run-20241015_175135-iiku8rqm/files/output.log
2024-10-15 17:52:11,243 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:52:12,244 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:52:13,240 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: status_report
2024-10-15 17:52:13,244 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:52:14,245 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:52:15,245 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:52:16,237 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: stop_status
2024-10-15 17:52:16,238 DEBUG   SenderThread:994949 [sender.py:send_request():406] send_request: stop_status
2024-10-15 17:52:16,281 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:52:17,245 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:52:18,245 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:52:18,512 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: status_report
2024-10-15 17:52:19,245 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:52:20,245 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:52:21,245 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:52:22,245 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:52:23,246 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:52:24,240 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: status_report
2024-10-15 17:52:24,246 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:52:25,246 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:52:26,246 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
